year,month,temperature
2002,07,0.81
2002,08,1.25
2002,09,0.71
2002,10,1.42
2002,11,0.87
2002,12,0.86
2003,01,0.97
2003,02,0.83
2003,03,0.84
2003,04,0.53
2003,05,0.7
2003,06,1.41
2003,07,0.7
2003,08,0.32
2003,09,0.72
2003,10,1.06
2003,11,0.87
2003,12,0.66
2004,01,0.84
2004,02,0.43
2004,03,0.94
2004,04,1.14
2004,05,-0.26
2004,06,0.76
2004,07,0.58
2004,08,0.67
2004,09,1.05
2004,10,0.9
2004,11,0.7
2004,12,0.84
2005,01,0.97
2005,02,0.94
2005,03,0.92
2005,04,0.72
2005,05,0.86
2005,06,1.33
2005,07,0.8
2005,08,1.09
2005,09,0.16
2005,10,0.73
2005,11,0.91
2005,12,0.41
2006,01,0.83
2006,02,0.91
2006,03,0.79
2006,04,0.66
2006,05,-0.08
2006,06,0.98
2006,07,1.4
2006,08,1.0
2006,09,0.71
2006,10,1.1
2006,11,0.54
2006,12,0.97
2007,01,1.03
2007,02,0.82
2007,03,0.78
2007,04,1.03
2007,05,-0.1
2007,06,0.63
2007,07,0.27
2007,08,-0.21
2007,09,1.05
2007,10,0.91
2007,11,0.55
2007,12,0.57
2008,01,0.46
2008,02,0.58
2008,03,0.42
2008,04,0.46
2008,05,0.11
2008,06,0.1
2008,07,1.36
2008,08,1.0
2008,09,0.54
2008,10,1.03
2008,11,1.23
2008,12,0.75
2009,01,0.58
2009,02,0.69
2009,03,1.02
2009,04,1.11
2009,05,0.93
2009,06,0.44
2009,07,0.84
2009,08,1.25
2009,09,0.81
2009,10,1.05
2009,11,1.44
2009,12,0.75
2010,01,1.02
2010,02,1.47
2010,03,1.63
2010,04,0.85
2010,05,0.69
2010,06,1.1
2010,07,0.6
2010,08,0.37
2010,09,0.96
2010,10,0.7
2010,11,0.46
2010,12,0.73
2011,01,0.68
2011,02,0.45
2011,03,0.39
2011,04,0.82
2011,05,0.47
2011,06,0.92
2011,07,0.89
2011,08,0.77
2011,09,1.15
2011,10,0.56
2011,11,0.8
2011,12,0.7
2012,01,0.74
2012,02,0.63
2012,03,0.72
2012,04,0.81
2012,05,0.91
2012,06,0.98
2012,07,0.46
2012,08,0.98
2012,09,1.36
2012,10,1.32
2012,11,1.13
2012,12,1.11
2013,01,0.94
2013,02,0.86
2013,03,0.64
2013,04,0.81
2013,05,0.9
2013,06,1.18
2013,07,0.78
2013,08,0.25
2013,09,0.63
2013,10,0.88
2013,11,0.76
2013,12,1.28
2014,01,0.97
2014,02,0.69
2014,03,0.58
2014,04,0.89
2014,05,0.89
2014,06,1.21
2014,07,1.01
2014,08,1.41
2014,09,1.55
2014,10,1.65
2014,11,0.9
2014,12,0.88
2015,01,1.07
2015,02,0.9
2015,03,1.13
2015,04,1.42
2015,05,1.3
2015,06,1.65
2015,07,1.73
2015,08,1.93
2015,09,1.7
2015,10,1.25
2015,11,1.22
2015,12,1.52
2016,01,1.55
2016,02,1.67
2016,03,1.29
2016,04,1.29
2016,05,0.69
2016,06,0.36
2016,07,1.25
2016,08,1.5
2016,09,0.85
2016,10,1.02
2016,11,0.93
2016,12,1.13
2017,01,1.13
2017,02,1.03
2017,03,1.04
2017,04,0.92
2017,05,1.28
2017,06,1.29
2017,07,1.27
2017,08,1.67
2017,09,1.41
2017,10,1.15
2017,11,0.9
2017,12,1.05
2018,01,0.77
2018,02,0.91
2018,03,0.95
2018,04,1.43
2018,05,1.0
2018,06,0.38
2018,07,0.74
2018,08,0.61
2018,09,1.51
2018,10,1.23
2018,11,1.07
2018,12,0.8
2019,01,1.17
2019,02,1.16
2019,03,0.91
2019,04,1.38
2019,05,1.22
2019,06,1.75
2019,07,1.02
2019,08,0.94
2019,09,1.42
2019,10,1.15
2019,11,1.62
2019,12,1.13
2020,01,1.33
2020,02,1.15
2020,03,1.75
2020,04,1.31
2020,05,1.0
2020,06,1.42
2020,07,1.04
2020,08,1.49
2020,09,1.6
2020,10,1.63
2020,11,1.34
2020,12,1.08
2021,01,0.81
2021,02,0.77
2021,03,0.84
2021,04,1.18
2021,05,0.76
2021,06,0.82
2021,07,0.99
2021,08,1.33
