year,month,temperature
2009,01,1.44
2009,02,1.3
2009,03,1.79
2009,04,1.43
2009,05,0.95
2009,06,0.71
2009,07,0.52
2009,08,0.68
2009,09,1.24
2009,10,1.32
2009,11,0.23
2009,12,-0.1
2010,01,0.18
2010,02,-0.24
2010,03,1.14
2010,04,0.72
2010,05,1.48
2010,06,1.49
2010,07,1.37
2010,08,1.24
2010,09,0.93
2010,10,1.36
2010,11,2.59
2010,12,0.24
2011,01,-0.32
2011,02,0.71
2011,03,1.35
2011,04,2.05
2011,05,1.29
2011,06,1.43
2011,07,0.93
2011,08,0.92
2011,09,0.75
2011,10,1.86
2011,11,0.78
2011,12,1.14
2012,01,-0.05
2012,02,-0.5
2012,03,0.53
2012,04,2.33
2012,05,1.84
2012,06,1.79
2012,07,1.33
2012,08,0.86
2012,09,1.16
2012,10,1.14
2012,11,1.01
2012,12,-0.88
2013,01,0.64
2013,02,1.52
2013,03,1.33
2013,04,1.26
2013,05,1.38
2013,06,1.0
2013,07,0.76
2013,08,0.98
2013,09,0.62
2013,10,0.82
2013,11,2.99
2013,12,2.7
2014,01,0.79
2014,02,-0.19
2014,03,2.83
2014,04,2.11
2014,05,1.29
2014,06,1.05
2014,07,0.41
2014,08,1.08
2014,09,0.5
2014,10,0.24
2014,11,0.85
2014,12,1.49
2015,01,2.42
2015,02,3.31
2015,03,2.42
2015,04,1.54
2015,05,1.63
2015,06,1.35
2015,07,0.82
2015,08,0.95
2015,09,1.05
2015,10,1.13
2015,11,1.1
2015,12,2.82
2016,01,1.2
2016,02,3.4
2016,03,3.54
2016,04,2.58
2016,05,1.27
2016,06,1.33
2016,07,1.28
2016,08,1.6
2016,09,1.78
2016,10,0.0
2016,11,-0.44
2016,12,1.82
2017,01,2.09
2017,02,2.38
2017,03,2.97
2017,04,1.99
2017,05,1.3
2017,06,1.23
2017,07,1.16
2017,08,1.28
2017,09,1.06
2017,10,0.89
2017,11,1.73
2017,12,2.25
2018,01,1.03
2018,02,1.55
2018,03,2.33
2018,04,1.71
2018,05,1.0
2018,06,1.3
2018,07,1.17
2018,08,1.15
2018,09,1.17
2018,10,1.83
2018,11,0.97
2018,12,0.77
2019,01,2.38
2019,02,1.9
2019,03,3.14
2019,04,1.92
2019,05,1.22
2019,06,1.29
2019,07,1.04
2019,08,0.98
2019,09,1.32
2019,10,1.81
2019,11,0.89
2019,12,2.07
2020,01,3.45
2020,02,4.1
2020,03,3.58
2020,04,2.31
2020,05,2.11
2020,06,1.1
2020,07,1.31
2020,08,1.1
2020,09,1.58
