year,month,temperature
1975,07,0.04
1975,08,-0.08
1975,09,0.18
1975,10,-0.04
1975,11,-0.2
1975,12,0.15
1976,01,0.54
1976,02,-0.16
1976,03,-0.77
1976,04,0.25
1976,05,-0.14
1976,06,-0.25
1976,07,-0.35
1976,08,-0.22
1976,09,0.01
1976,10,-1.03
1976,11,-0.55
1976,12,-0.34
1977,01,-0.79
1977,02,0.32
1977,03,0.86
1977,04,0.71
1977,05,0.54
1977,06,0.5
1977,07,0.1
1977,08,-0.06
1977,09,0.15
1977,10,-0.27
1977,11,0.65
1977,12,-0.03
1978,01,0.21
1978,02,0.15
1978,03,0.48
1978,04,0.39
1978,05,-0.05
1978,06,-0.14
1978,07,-0.27
1978,08,-0.31
1978,09,0.02
1978,10,0.06
1978,11,0.4
1978,12,0.06
1979,01,-0.23
1979,02,-0.33
1979,03,0.31
1979,04,-0.39
1979,05,0.11
1979,06,0.11
1979,07,0.05
1979,08,-0.04
1979,09,0.23
1979,10,0.32
1979,11,0.21
1979,12,1.16
1980,01,0.13
1980,02,0.47
1980,03,-0.26
1980,04,0.35
1980,05,0.39
1980,06,0.26
1980,07,0.18
1980,08,0.12
1980,09,0.13
1980,10,0.21
1980,11,0.76
1980,12,0.38
1981,01,1.55
1981,02,1.15
1981,03,1.31
1981,04,0.75
1981,05,0.24
1981,06,0.41
1981,07,0.19
1981,08,0.33
1981,09,0.12
1981,10,0.1
1981,11,0.32
1981,12,1.11
1982,01,-0.3
1982,02,0.14
1982,03,-0.24
1982,04,0.4
1982,05,0.09
1982,06,-0.03
1982,07,0.15
1982,08,-0.06
1982,09,0.21
1982,10,-0.08
1982,11,-0.41
1982,12,0.76
1983,01,0.94
1983,02,0.77
1983,03,0.56
1983,04,0.07
1983,05,0.11
1983,06,0.12
1983,07,0.38
1983,08,0.59
1983,09,0.44
1983,10,0.21
1983,11,1.26
1983,12,0.29
1984,01,0.5
1984,02,-0.14
1984,03,0.54
1984,04,0.07
1984,05,0.58
1984,06,0.09
1984,07,-0.01
1984,08,0.17
1984,09,-0.16
1984,10,-0.1
1984,11,-0.36
1984,12,-1.05
1985,01,0.28
1985,02,-0.62
1985,03,0.16
1985,04,0.3
1985,05,0.26
1985,06,0.09
1985,07,-0.21
1985,08,0.09
1985,09,-0.13
1985,10,-0.05
1985,11,-0.14
1985,12,0.22
1986,01,0.94
1986,02,0.56
1986,03,0.67
1986,04,0.47
1986,05,0.29
1986,06,0.25
1986,07,-0.03
1986,08,0.09
1986,09,-0.05
1986,10,0.09
1986,11,-0.14
1986,12,0.08
1987,01,0.45
1987,02,1.4
1987,03,-0.02
1987,04,0.09
1987,05,0.42
1987,06,0.16
1987,07,0.4
1987,08,0.35
1987,09,0.51
1987,10,0.01
1987,11,-0.19
1987,12,1.05
1988,01,0.8
1988,02,0.32
1988,03,0.71
1988,04,0.76
1988,05,0.58
1988,06,0.73
1988,07,0.64
1988,08,0.38
1988,09,0.49
1988,10,0.37
1988,11,0.47
1988,12,1.09
1989,01,0.25
1989,02,0.55
1989,03,0.86
1989,04,0.36
1989,05,0.41
1989,06,0.22
1989,07,0.38
1989,08,0.26
1989,09,0.27
1989,10,0.4
